name,category,review.point,price,has_smoke,has_peat,has_sherry,has_vanilla,has_fruit,has_sweet,has_orange,has_fruits,has_toffee,has_spices,has_palate,has_spicy,has_pepper,has_apple,has_ginger,has_citrus,has_wood,has_caramel,has_smoky,has_fruity,has_spice,has_oak,has_honey,has_chocolate
"The Whisky Exchange Masterpieces Range 18 year old 1990 vintage (distilled at Bowmore), 61.6%",Single Malt Scotch,93,191.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"Glenfarclas Family Cask 1972 (Cask #3551), 44.7%",Single Malt Scotch,93,599.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diamond Jubilee by John Walker & Sons, 42.5%",Blended Scotch Whisky,93,157000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenfarclas 1953, 47.2%",Single Malt Scotch,93,9420.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Compass Box Oak Cross, 46%",Blended Malt Scotch Whisky,93,50.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas Laing Big Peat Christmas 2013, 54.9%",Blended Malt Scotch Whisky,93,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Cragganmore Triple Matured Edition, 48%",Single Malt Scotch,93,135.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"Mortlach 18 year old, 43.4%",Single Malt Scotch,93,304.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnnie Walker Odyssey, 40%",Blended Malt Scotch Whisky,93,1100.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Lagavulin 1995 Feis Ile (2014 Release), 54.7%",Single Malt Scotch,93,167.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Exclusive Malts Speyside 25 year old 1989 Cask #3,942, 48.8%",Single Malt Scotch,93,200.0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"Port Ellen 1978 35 year old (Diageo Special Release 2014), 56.5%",Single Malt Scotch,93,3300.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mackillop’s Choice (distilled at Mortlach) 1991, 56.6%",Single Malt Scotch,93,290.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"The Scotch Malt Whisky Society Pigs in Plaster 14 year old (#4.1980), 59.1%",Single Malt Scotch,93,140.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dailuaine 1980 34 year old (Diageo Special Release 2015), 50.9%",Single Malt Scotch,93,2000.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Brora 37 year old (Diageo Special Releases 2015), 50.4%",Single Malt Scotch,93,1925.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"Compass Box Flaming Heart 2015 Edition 15th Anniversary, 48.9%",Blended Malt Scotch Whisky,93,150.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"John Walker & Sons Private Collection 2016 Edition, 43%",Blended Scotch Whisky,93,850.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"Port Ellen 37 year old, 55.2%",Single Malt Scotch,93,4000.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Brora 38 year old, 48.6%",Single Malt Scotch,93,2200.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lagavulin 25 year old, 50.9%",Single Malt Scotch,93,1200.0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"Royal Salute 32 year old Union of the Crowns, 43%",Single Malt Scotch,93,380.0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
"Sheep Dip Islay Blended Malt, 40%",Blended Malt Scotch Whisky,93,60.0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Compass Box Spice Tree Extravaganza, 46%",Blended Malt Scotch Whisky,93,140.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"GlenDronach 21 year old Parliament, 48%",Single Malt Scotch,93,262.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"The Last Drop 50 year old Double Matured, 51.8%",Blended Scotch Whisky,93,4500.0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"Exclusive Blend 1993 23 year old, 50%",Blended Malt Scotch Whisky,93,145.0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"Glen Moray 25 year old Port Cask Finish, 43%",Single Malt Scotch,93,300.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
"Compass Box The Double Single 2017 Release, 46%",Blended Scotch Whisky,93,175.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"That Boutique-y Whisky Company (distilled at Glenturret) 35 year old, 48%",Single Malt Scotch,93,173.0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"That Boutique-y Whisky Company 29 year old (distilled at Macallan), 43.5%",Single Malt Scotch,93,560.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Port Ellen 37 year old (Diageo Special Releases 2017), 51%",Single Malt Scotch,93,3500.0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"Brora 34 year old (Diageo Special Releases 2017), 51.9%",Single Malt Scotch,93,1700.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"The Dalmore 50 year old, 40%",Single Malt Scotch,93,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Last Drop 1971, 47.2%",Blended Scotch Whisky,93,4000.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
"Ardbeg An Oa, 46.6%",Single Malt Scotch,93,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bruichladdich 1984, 43.7%",Single Malt Scotch,93,1100.0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"The Balvenie 1961 55 year old, 41.7%",Single Malt Scotch,93,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dewar’s 25 year old, 40%",Blended Scotch Whisky,93,225.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
"GlenDronach Grandeur 24 year old (Batch 9), 48.7%",Single Malt Scotch,93,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Peat 25 year old, 52.1%",Blended Malt Scotch Whisky,93,236.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Black Snake Vat 6 Third Venom, 60.2%",Single Malt Scotch,93,100.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
"Laphroaig 10 year old Cask Strength (Batch 010), 58%",Single Malt Scotch,93,70.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Laphroaig Triple Wood, 48%",Single Malt Scotch,93,70.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"The Dalmore 45 year old, 40%",Single Malt Scotch,93,12500.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Buchanan’s Select 15 year old, 40%",Blended Malt Scotch Whisky,93,50.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
"Caol Ila 35 year old (Diageo Special Releases 2018), 58.1%",Single Malt Scotch,93,989.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Port Askaig 33 year old single cask, 50.3%",Single Malt Scotch,93,800.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"GlenDronach Grandeur 27 year old (Batch 10), 50.1%",Single Malt Scotch,93,580.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chivas Regal 18 year old Ultimate Cask Collection First Fill Japanese Oak Finish, 48%",Blended Scotch Whisky,93,130.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Laphroaig 10 year old Cask Strength (Batch 010), 58%",Single Malt Scotch,93,70.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
"Port Charlotte 10 year old, 50%",Single Malt Scotch,93,65.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tamdhu Batch Strength (#002), 58.5%",Single Malt Scotch,93,90.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"Compass Box Spice Tree Extravaganza, 46%",Blended Malt Scotch Whisky,93,140.0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Ardbeg An Oa, 46.6%",Single Malt Scotch,93,60.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
"Glenrothes 25 year old, 43%",Single Malt Scotch,93,500.0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"Gordon & MacPhail Private Collection 1954 (distilled at Glenlivet), 41%",Single Malt Scotch,93,15000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GlenDronach 27 year old Grandeur (Batch 10), 50.1%",Single Malt Scotch,93,700.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Kilchoman STR Cask-Matured (2019 Release), 50%",Single Malt Scotch,93,120.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Glen Scotia 2003 Campbeltown Malts Festival Rum Cask Finished (2019 Release), 51.3%",Single Malt Scotch,93,90.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
"Johnnie Walker Ghost and Rare Glenury Royal Edition, 43.8%",Blended Scotch Whisky,93,350.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Balvenie 26 year old A Day of Dark Barley, 47.8%",Single Malt Scotch,93,800.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
"Aberlour A’bunadh Alba Cask Strength (Batch #001), 57.1%",Single Malt Scotch,93,90.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Glenlivet Enigma, 60.6%",Single Malt Scotch,93,149.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
"Laphroaig 16 year old, 48%",Single Malt Scotch,93,90.0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"The Last Drop 56 year old, 47.2%",Blended Scotch Whisky,93,4350.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"Glenlivet Enigma, 60.6%",Single Malt Scotch,93,149.0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"Kilchoman ImpEx Cask Evolution 02/2019 Single Cask Oloroso Sherry Cask-Matured (Cask #622/11), 56.1%",Single Malt Scotch,93,140.0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
"Aberlour A’bunadh Alba Cask Strength (Batch #001), 57.1%",Single Malt Scotch,93,90.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"Mortlach 26 year old (Diageo Special Releases 2019), 53.3%",Single Malt Scotch,93,2000.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pittyvaich 29 year old (Diageo Special Releases 2019), 51.4%",Single Malt Scotch,93,430.0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
"Lagavulin 16 year old, 43%",Single Malt Scotch,93,65.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"Ballantine’s 21 year old Golden Zest, 40%",Blended Scotch Whisky,93,151.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Royal Salute 29 year old Pedro Ximénez Sherry Cask-Finished, 40%",Blended Scotch Whisky,93,549.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Glenmorangie Grand Vintage Malt 1996, 43%",Single Malt Scotch,93,825.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Compass Box Great King Street Glasgow Blend, 43%",Blended Scotch Whisky,93,40.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"Ballantine’s 23 year old, 40%",Blended Scotch Whisky,93,185.0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail 125th Anniversary 1972 (Distilled at Coleburn; Cask No. 3511), 62.4%",Single Malt Scotch,93,2500.0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Aberfeldy 18 year old French Red Wine Cask-Finished (Batch 2920), 43%",Single Malt Scotch,93,120.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Glenmorangie A Tale of Cake, 46%",Single Malt Scotch,93,99.0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
"Lagavulin 12 year old (Diageo Special Releases 2020), 56.4%",Single Malt Scotch,93,164.0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
"Talisker 8 year old (Diageo Special Releases 2020), 57.9%",Single Malt Scotch,93,119.0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
"Compass Box The Peat Monster, 46%",Blended Malt Scotch Whisky,93,65.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"Aberfeldy 18 year old French Red Wine Cask-Finished (Batch 2920), 43%",Single Malt Scotch,93,120.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"Balblair 15 year old, 46%",Single Malt Scotch,93,120.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1
"Glenmorangie 15 year old The Cadboll Estate, 43%",Single Malt Scotch,93,85.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
"Macallan 15 year old Double Cask, 43%",Single Malt Scotch,93,135.0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Compass Box, Flaming Heart, Batch #2, 48.9%",Blended Malt Scotch Whisky,92,85.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"Compass Box Monster, 54.9%",Blended Malt Scotch Whisky,92,85.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
"Dewar’s Signature, 43%",Blended Scotch Whisky,92,200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ardbeg Airidh Nam Beist 1990 Vintage, 46%",Single Malt Scotch,92,100.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"Bowmore Oloroso Sherry Cask 1964 Vintage, 42.9%",Single Malt Scotch,92,1500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Bruichladdich 'PC-5', 63.5%",Single Malt Scotch,92,120.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"Edradour Port Wood Finish, 1983 Vintage, Cask #04/0544, 52.9%",Single Malt Scotch,92,195.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
"Glenmorangie Cote de Nuits Finish 1975, 43%",Single Malt Scotch,92,300.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"Glenrothes 32 year old, 1972 Vintage, 43%",Single Malt Scotch,92,160.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Signatory (distilled at Glenrothes), 30 year old, 1973, 50%",Single Malt Scotch,92,220.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Highland Park 1974 vintage 31 year old (Cask #8998), 45.4%",Single Malt Scotch,92,438.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"Laphroaig Original Cask 10 year old, 57.3%",Single Malt Scotch,92,60.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"Murray McDavid (distilled at Linkwood) 1973, 46%",Single Malt Scotch,92,150.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"The Macallan 15 year old, 43%",Single Malt Scotch,92,52.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Macallan 1961 Vintage, 54.1%",Single Malt Scotch,92,1000.0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"The Macallan Cask Strength, 58.6%",Single Malt Scotch,92,60.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"The Macallan 15 year old Fine Oak, 43%",Single Malt Scotch,92,65.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
"Gordon & MacPhail (distilled at Mortlach), 36 year old, 1970 vintage, 43%",Single Malt Scotch,92,250.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duncan Taylor (distilled at Strathisla), 36 year old, 1967 vintage, 42.5%",Single Malt Scotch,92,160.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
"Gordon & MacPhail (distilled at Tomintoul) cask 644 1967 vintage 40 year old, 49.4%",Single Malt Scotch,92,260.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duncan Taylor (distilled at Glen Grant), Cask #3480, 37 year old, 51.5%",Single Malt Scotch,92,336.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Compass Box, The Peat Monster, Reserve Edition, 48.9%",Blended Malt Scotch Whisky,92,150.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Gordon & MacPhail (distilled at Strathisla), 1963, 40%",Single Malt Scotch,92,275.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"D&M (Distilled at Scapa), 19 year old, 1989 Vintage, 52.7%",Single Malt Scotch,92,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Lonach (distilled at Strathisla), 42 year old, 41.1%",Single Malt Scotch,92,205.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Highland Park 'Hjarta' 12 year old, 58.1%",Single Malt Scotch,92,106.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenfiddich 50 year old, 46.1%",Single Malt Scotch,92,16000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Talisker 25 year old (2009 Release), 54.8%",Single Malt Scotch,92,200.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Sheep Dip 'Old Hebridean,' 1990 vintage, 40%",Blended Malt Scotch Whisky,92,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kilchoman 'Inaugural Release,' 46%",Single Malt Scotch,92,60.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"Duncan Taylor (distilled at Glenlivet) 1987 vintage 22 year old, 46%",Single Malt Scotch,92,110.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"Black Bull, 40 year old, 40.2%",Blended Scotch Whisky,92,250.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"Highland Park “Saint Magnus,” 55%",Single Malt Scotch,92,132.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
"Chieftain’s (distilled at Springbank) 40 year old, 54%",Single Malt Scotch,92,1400.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Duncan Taylor 16 year old “NC2” (distilled at Aberlour), 46%",Single Malt Scotch,92,80.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"The Dalmore, 1981 Vintage Amoroso Finish, 42%",Single Malt Scotch,92,1300.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"Glenlivet Founder’s Reserve, 55.6%",Single Malt Scotch,92,375.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"BenRiach Pedro Ximinez Finish 1995 Vintage (Cask 7165), 52.3%",Single Malt Scotch,92,95.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Tomatin, 1973 Vintage (Cask #25602), 44%",Single Malt Scotch,92,730.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"Ardmore 100th Anniversary 12 year old, 40%",Single Malt Scotch,92,155.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"Gordon & MacPhail Private Collection: Glenlivet Decades 1954, 50.6%",Single Malt Scotch,92,2050.0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"Mackinlay’s Rare Old Highland whisky, 47.3%",Blended Scotch Whisky,92,162.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"The Macallan Royal Wedding, 46.8%",Single Malt Scotch,92,240.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ardbeg Alligator, 51.2%",Single Malt Scotch,92,95.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Adelphi (distilled at Linkwood) 1984 26 year old, 57.6%",Single Malt Scotch,92,148.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"The Balvenie Tun 1401 (Batch #2), 50.6%",Single Malt Scotch,92,263.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Port Ellen 32 year old (11th release) Special Releases 2011, 53.9%",Single Malt Scotch,92,488.0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Highland Park 1971 Vintage, 46.7%",Single Malt Scotch,92,3700.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Glen Grant) 60 year old, 42.3%",Single Malt Scotch,92,12000.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenglassaugh 37 year old, 56%",Single Malt Scotch,92,600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Blue Hanger 4th Release Berry Bros. & Rudd, 45.6%",Blended Malt Scotch Whisky,92,75.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lagavulin 21 year old 2012 Special Release, 52%",Single Malt Scotch,92,624.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Talisker 35 year old Special Release 2012, 54.6%",Single Malt Scotch,92,850.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Compass Box Great King Street New York Blend, 45%",Blended Scotch Whisky,92,75.0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"Compass Box Flaming Heart 2012 Edition, 48.9%",Blended Malt Scotch Whisky,92,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Peat Small Batch, 53.6%",Blended Malt Scotch Whisky,92,48.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"The Exclusive Malts 22 year old (distilled at Laphroaig) 1990 vintage (Cask #10866), 47.1%",Single Malt Scotch,92,250.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lagavulin Feis Ile (2013 Release, Distilled 1995), 51%",Single Malt Scotch,92,152.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Blue Hanger 7th Release Limited Edition, 45.6%",Blended Malt Scotch Whisky,92,100.0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Talisker 1985, 56.1%",Single Malt Scotch,92,600.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Aberfeldy 16 year old Single Cask (Cask No. 5), 57.4%",Single Malt Scotch,92,250.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Glengoyne 35 year old, 46.8%",Single Malt Scotch,92,4640.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Exclusive Malts (distilled at Longmorn) 28 year old, 51.6%",Single Malt Scotch,92,250.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
